5.150000000000000000e+02,1.300000000000000000e+02,7.137584000000000000e+06,7.193619000000000000e+06,2.730000000000000000e+02
9.180000000000000000e+02,2.810000000000000000e+02,1.119123600000000000e+07,1.160391100000000000e+07,2.160000000000000000e+02
1.166400000000000000e+04,1.782300000000000000e+04,1.253649470000000000e+08,1.906776700000000000e+07,1.150000000000000000e+02
5.232000000000000000e+04,9.887800000000000000e+04,4.255817460000000000e+08,3.675194200000000000e+07,3.880000000000000000e+02
4.509000000000000000e+04,8.316200000000000000e+04,2.938341070000000000e+08,3.231665600000000000e+07,2.610000000000000000e+02
3.424800000000000000e+04,6.107200000000000000e+04,2.217792140000000000e+08,3.650052000000000000e+07,2.990000000000000000e+02
3.033500000000000000e+04,4.867500000000000000e+04,2.170653170000000000e+08,4.424957600000000000e+07,3.070000000000000000e+02
3.807400000000000000e+04,4.026900000000000000e+04,3.725216680000000000e+08,9.745943800000000000e+07,5.970000000000000000e+02
3.118400000000000000e+04,2.337000000000000000e+04,3.692014740000000000e+08,1.208466790000000000e+08,8.020000000000000000e+02
1.222900000000000000e+04,7.081000000000000000e+03,1.711784630000000000e+08,5.785633700000000000e+07,3.950000000000000000e+02
1.749600000000000000e+04,3.355000000000000000e+03,2.872814860000000000e+08,8.759838500000000000e+07,4.440000000000000000e+02
3.785600000000000000e+04,7.190000000000000000e+03,4.031040300000000000e+08,1.566390840000000000e+08,6.387000000000000000e+03
