4.749000000000000000e+03,2.066000000000000000e+03,7.807840700000000000e+07,5.261538900000000000e+07,6.476000000000000000e+03
1.892000000000000000e+03,9.150000000000000000e+02,3.421316300000000000e+07,4.954023200000000000e+07,3.199000000000000000e+03
2.754000000000000000e+03,1.336000000000000000e+03,5.285472600000000000e+07,1.965277500000000000e+07,8.000000000000000000e+00
1.641000000000000000e+03,6.910000000000000000e+02,3.761665600000000000e+07,1.430837600000000000e+07,7.000000000000000000e+00
1.174000000000000000e+03,5.130000000000000000e+02,2.534127000000000000e+07,1.122691100000000000e+07,2.000000000000000000e+00
9.680000000000000000e+02,4.280000000000000000e+02,2.100307600000000000e+07,5.980164000000000000e+06,2.000000000000000000e+00
9.330000000000000000e+02,3.690000000000000000e+02,1.953572700000000000e+07,8.803136000000000000e+06,2.000000000000000000e+00
1.170000000000000000e+03,4.690000000000000000e+02,2.250730900000000000e+07,1.351436900000000000e+07,2.300000000000000000e+01
1.461000000000000000e+03,6.890000000000000000e+02,2.424918600000000000e+07,1.572936300000000000e+07,1.400000000000000000e+01
1.626000000000000000e+03,7.190000000000000000e+02,2.636501800000000000e+07,3.274196800000000000e+07,1.130000000000000000e+02
1.857000000000000000e+03,8.530000000000000000e+02,2.837686800000000000e+07,2.093516300000000000e+07,1.850000000000000000e+02
1.639000000000000000e+03,7.060000000000000000e+02,2.738211400000000000e+07,2.182606000000000000e+07,8.900000000000000000e+01
1.525000000000000000e+03,6.520000000000000000e+02,2.154149800000000000e+07,1.506407500000000000e+07,1.490000000000000000e+02
1.961000000000000000e+03,9.490000000000000000e+02,2.852468000000000000e+07,1.999209000000000000e+07,5.400000000000000000e+01
1.724000000000000000e+03,6.770000000000000000e+02,2.937272200000000000e+07,1.636043400000000000e+07,2.100000000000000000e+01
5.006000000000000000e+03,2.628000000000000000e+03,8.801668000000000000e+07,1.257692870000000000e+08,1.560000000000000000e+02
4.682000000000000000e+03,2.401000000000000000e+03,7.651548200000000000e+07,9.366769800000000000e+07,1.130000000000000000e+02
4.069000000000000000e+03,2.019000000000000000e+03,6.881298300000000000e+07,7.005696300000000000e+07,1.440000000000000000e+02
3.844000000000000000e+03,2.033000000000000000e+03,7.067242500000000000e+07,6.028744400000000000e+07,9.600000000000000000e+01
3.543000000000000000e+03,2.141000000000000000e+03,9.145408600000000000e+07,7.736399300000000000e+07,5.000000000000000000e+01
3.120000000000000000e+03,2.249000000000000000e+03,8.949341900000000000e+07,5.722293800000000000e+07,3.400000000000000000e+01
2.563000000000000000e+03,1.372000000000000000e+03,6.022844300000000000e+07,6.027133900000000000e+07,1.500000000000000000e+01
2.370000000000000000e+03,1.468000000000000000e+03,5.431485700000000000e+07,4.607168300000000000e+07,1.100000000000000000e+01
2.202000000000000000e+03,1.584000000000000000e+03,5.863535700000000000e+07,4.564654400000000000e+07,3.100000000000000000e+01
1.739000000000000000e+03,9.820000000000000000e+02,5.057609700000000000e+07,3.378263700000000000e+07,1.700000000000000000e+01
1.279000000000000000e+03,6.640000000000000000e+02,3.622976000000000000e+07,2.234571100000000000e+07,6.000000000000000000e+00
9.480000000000000000e+02,4.120000000000000000e+02,2.396024900000000000e+07,1.855958800000000000e+07,0.000000000000000000e+00
8.180000000000000000e+02,3.340000000000000000e+02,2.455680100000000000e+07,1.342861400000000000e+07,2.000000000000000000e+00
8.820000000000000000e+02,3.110000000000000000e+02,2.087300300000000000e+07,2.419291500000000000e+07,1.000000000000000000e+00
8.050000000000000000e+02,2.950000000000000000e+02,2.224434400000000000e+07,1.711904800000000000e+07,0.000000000000000000e+00
